주소,병원분류명,병원경도,병원위도,행정구역,geometry
서울특별시 송파구 가락로 113 (석촌동 2층),의원,127.10855485035172,37.501644696526384,송파구,POINT (965400.8228085067 1944780.7422328559)
서울특별시 송파구 올림픽로 116-1 (잠실동 신원빌딩 8층),의원,127.0836311756,37.5114012359,송파구,POINT (963202.6406656995 1945872.6216452)
서울특별시 송파구 백제고분로 187 3층 304호 (잠실동 파크인수),의원,127.08778118676908,37.50474520662763,송파구,POINT (963566.1723128186 1945132.5632794462)
서울특별시 송파구 올림픽로 145 5층 14호15호 (잠실동 리센츠상가),의원,127.08660954055952,37.51195296299191,송파구,POINT (963466.1292613127 1945932.6716366005)
서울특별시 송파구 오금로 512 (거여동 2차쌍용APT상가 208호),의원,127.14555566480354,37.49282347298324,송파구,POINT (968667.5885655778 1943789.128125224)
서울특별시 송파구 마천로51길 2 2층 (마천동 수정빌딩),의원,127.1505222965,37.4955204996,송파구,POINT (969107.7445935364 1944086.7029611177)
서울특별시 송파구 송파대로 374 (송파동 성진빌딩 2층),의원,127.1112142130314,37.5012656025124,송파구,POINT (965635.7065993648 1944737.7099281957)
서울특별시 송파구 동남로 141 (가락동 501호),의원,127.12631276730734,37.49187589016782,송파구,POINT (966966.1183424386 1943690.5792943903)
서울특별시 송파구 중대로 68 훼미리 샤르망 402403호 (문정동),의원,127.116437188825,37.4915653895479,송파구,POINT (966092.975315545 1943659.6427426843)
서울특별시 송파구 올림픽로 106 상록빌딩 6층 (잠실동),의원,127.08255439190562,37.51139478532904,송파구,POINT (963107.4743155888 1945872.327646496)
서울특별시 송파구 송이로 138 수빌딩 2층 (가락동),의원,127.1234934863264,37.49429043694104,송파구,POINT (966717.9649420143 1943959.449774089)
서울특별시 송파구 송파대로 345 1A동 3층 3056호3057호 (가락동 헬리오시티),의원,127.11175423236686,37.49938740378664,송파구,POINT (965682.5788545267 1944529.1392943594)
서울특별시 송파구 양산로 42 4층 (거여동),의원,127.14448263942047,37.49263400837605,송파구,POINT (968572.6548331484 1943768.466043167)
서울특별시 송파구 백제고분로7길 14 태원빌딩 (잠실동),의원,127.08047654953972,37.510275369988975,송파구,POINT (962923.2865901038 1945748.9523814009)
서울특별시 송파구 양재대로 1222 (방이동 올림픽프라자상가 326327호),의원,127.13106214421488,37.51572619570997,송파구,POINT (967396.3371906561 1946334.9551726081)
서울특별시 송파구 올림픽로 119 잠실파인애플상가 5층 제5B 02호 (잠실동),의원,127.08418616626,37.512084433428,송파구,POINT (963252.0241713951 1945948.2011560933)
서울특별시 송파구 올림픽로35길 10 상가B동 2층 212호 (신천동 파크리오),의원,127.1132650487,37.5203144895,송파구,POINT (965825.6641974353 1946850.3133613225)
서울특별시 송파구 오금로 518 2~6층 (거여동),의원,127.14632043467796,37.49276238554848,송파구,POINT (968735.1679744484 1943782.096615847)
서울특별시 송파구 중대로 97 2층 (가락동),의원,127.11931720685,37.4931694615767,송파구,POINT (966348.2901213344 1943836.570052339)
서울특별시 송파구 올림픽로 240 (잠실동 롯데마트 잠실점 5층),의원,127.0981137822616,37.51119809048434,송파구,POINT (964482.476937415 1945844.5186459054)
서울특별시 송파구 석촌호수로 61 (잠실동 트리지움상가 515호),의원,127.0862137284,37.51070019990001,송파구,POINT (963430.5375237353 1945793.8393364677)
서울특별시 송파구 올림픽로35길 112 장미아파트 비상가 2동 501호 (신천동),의원,127.1013888245262,37.51761766882368,송파구,POINT (964774.9341687122 1946555.4986617086)
서울특별시 송파구 오금로 507 (거여동 2층),의원,127.14518146826983,37.49320978890466,송파구,POINT (968634.6715264425 1943832.1118172144)
서울특별시 송파구 송파대로 380 (송파동 2층),의원,127.1108483787,37.5016732075,송파구,POINT (965603.5578110871 1944783.0646279317)
서울특별시 송파구 동남로 215 2층 (가락동),의원,127.13157674081916,37.496595052522295,송파구,POINT (967433.503517261 1944212.3037164581)
서울특별시 송파구 위례성대로 136 지하1층 2층층 (방이동),의원,127.12649958704075,37.51196137187669,송파구,POINT (966991.4767304595 1945918.863259504)
서울특별시 송파구 오금로 507 5층 (거여동),의원,127.14518108258686,37.49326001268726,송파구,POINT (968634.6584355562 1943837.683926422)
서울특별시 송파구 올림픽로 491 세제빌딩 4층9층 (풍납동),의원,127.1175685861,37.526365018,송파구,POINT (966208.6823925464 1947520.0268737383)
서울특별시 송파구 마천로 262 (거여동),의원,127.14578243033635,37.498126739919385,송파구,POINT (968689.848516792 1944377.4136041426)
서울특별시 송파구 동남로 178 1층 (가락동),의원,127.13090519023112,37.49514381201492,송파구,POINT (967373.510747975 1944051.531064094)
서울특별시 송파구 석촌호수로 58 2층 (잠실동),의원,127.08544958209843,37.51109359302024,송파구,POINT (963363.1960395133 1945837.7810470082)
서울특별시 송파구 올림픽로 289 잠실시그마타워 12층 1201호 (신천동),의원,127.102522142353,37.5146152773177,송파구,POINT (964873.6780487178 1946221.9786796113)
서울특별시 송파구 석촌호수로 118 4층 (잠실동),의원,127.09002457835078,37.50745627998253,송파구,POINT (963765.7650131376 1945432.4730647197)
서울특별시 송파구 백제고분로 231 (삼전동),의원,127.09238566017729,37.503356749559565,송파구,POINT (963972.4718243558 1944976.7503677944)
서울특별시 송파구 송파대로 425 2층 (석촌동),의원,127.107131495986,37.5046823000688,송파구,POINT (965276.4212322118 1945118.2684707425)
서울특별시 송파구 송파대로 167 A동 309호 (문정동 문정역테라타워),의원,127.12083270243367,37.48452578576352,송파구,POINT (966478.3955225367 1942877.0734314166)
서울특별시 송파구 올림픽로 366 (방이동 파라다이스빌 201호),의원,127.11079843483698,37.51653535118618,송파구,POINT (965605.9632564004 1946431.940850915)
서울특별시 송파구 송파대로 345 1A동 3층 3017호 (가락동 헬리오시티),의원,127.11175431293312,37.49944146405646,송파구,POINT (965682.610716547 1944535.136889551)
서울특별시 송파구 동남로 189 가락쌍용아파트 2층 224호 (가락동),의원,127.13393459270505,37.49764882400934,송파구,POINT (967642.3794849287 1944328.3992825327)
서울특별시 송파구 위례성대로 178 올림픽빌딩 2층 (오금동),의원,127.13069059230632,37.51022688185875,송파구,POINT (967361.1076552572 1945724.9709355806)
서울특별시 송파구 올림픽로35가길 10 2층 210호 (신천동 잠실 더샵스타파크),의원,127.10223797137304,37.51691155044935,송파구,POINT (964849.641944899 1946476.8417026824)
서울특별시 송파구 올림픽로 106 상록빌딩 5층 (잠실동),의원,127.0825543919,37.5113947853,송파구,POINT (963107.4743150799 1945872.3276432762)
서울특별시 송파구 올림픽로 509 4층 (풍납동 제이빌딩),의원,127.11859369914026,37.527783111820845,송파구,POINT (966299.8988274088 1947676.9878005746)
서울특별시 송파구 삼전로 66 SM76(순명빌딩) 34층 (삼전동),의원,127.088600606506,37.5044867271928,송파구,POINT (963638.4714263048 1945103.5697447094)
서울특별시 송파구 오금로 404 (가락동 원일빌딩 4층),의원,127.13517914940256,37.49762177438875,송파구,POINT (967752.3783460656 1944324.9711804301)
서울특별시 송파구  오금로  507 (거여동),의원,127.145182400016,37.4932343921124,송파구,POINT (968634.7641801205 1943834.8410621756)
서울특별시 송파구 올림픽로 119 (잠실동 파인애플상가 5B29),의원,127.08418842973086,37.5120856031269,송파구,POINT (963252.2247823677 1945948.3300427215)
서울특별시 송파구 올림픽로 145 (잠실동 리센츠상가 5층 B01-2),의원,127.08704314734736,37.51197901749544,송파구,POINT (963504.4626337558 1945935.3939439103)
서울특별시 송파구 올림픽로 145 (잠실동 리센츠),의원,127.0870431473,37.5119790175,송파구,POINT (963504.4626295732 1945935.3939444348)
서울특별시 송파구 올림픽로 106 (잠실동 3층),의원,127.0825543919,37.5113947853,송파구,POINT (963107.4743150799 1945872.3276432762)
서울특별시 송파구 거마로 4 굿플란트빌딩 3층 (거여동),의원,127.1448594509916,37.49335435209985,송파구,POINT (968606.2661844739 1943848.2574495105)
서울특별시 송파구 올림픽로4길 48 (잠실동 프리마상가 301-1호),의원,127.07432089820024,37.50654438017632,송파구,POINT (962377.3863049158 1945337.466290567)
서울특별시 송파구 백제고분로 262 2층 (삼전동),의원,127.095398831219,37.5022670319477,송파구,POINT (964238.276301992 1944854.704114911)
서울특별시 송파구 충민로 181 로체프라자 211호~223호 (장지동),의원,127.133433044505,37.4860097360497,송파구,POINT (967593.0176632546 1943037.2955298016)
서울특별시 송파구 마천로51길 2 (마천동 3층 4층),의원,127.15043055555556,37.495552777777775,송파구,POINT (969099.6483800989 1944090.3141153608)
서울특별시 송파구 동남로 138 (문정동),의원,127.12626627219228,37.49111549556277,송파구,POINT (966961.6732421179 1943606.2350771646)
서울특별시 송파구 올림픽로 305 잠실역8호선 지하1층 102호 (신천동),의원,127.10421637903,37.5149771693164,송파구,POINT (965023.5723922811 1946261.497098189)
서울특별시 송파구 송파대로 382 (송파동 송파두성빌딩),의원,127.110690353258,37.50187878487567,송파구,POINT (965589.6845033551 1944805.9298364066)
서울특별시 송파구 동남로 138 (문정동 3층),의원,127.12615801156778,37.49111787315195,송파구,POINT (966952.1039380721 1943606.536855349)
서울특별시 송파구 풍성로 55 1층 101호 (풍납동),의원,127.1186711985,37.5339683637,송파구,POINT (966309.528751688 1948363.1757746404)
서울특별시 송파구 올림픽로 435 (신천동 상가A동 504호),의원,127.10497253896604,37.52136010565039,송파구,POINT (965093.3699421183 1946969.362654963)
서울특별시 송파구 풍성로25나길 4 1층 (풍납동),의원,127.1203386382451,37.53521726484682,송파구,POINT (966457.4073005522 1948501.1377338714)
서울특별시 송파구 송파대로 167 B동 310호 (문정동 문정역테라타워),의원,127.1209313822,37.4846631223,송파구,POINT (966487.181029509 1942892.2748273124)
서울특별시 송파구 풍성로 55 1층 (풍납동),의원,127.118672783875,37.5339692631435,송파구,POINT (966309.669225021 1948363.2749944848)
서울특별시 송파구 마천로5길 4 (오금동 삼대양빌딩 5층 가호),의원,127.12673842069503,37.508721105585245,송파구,POINT (967011.1579745106 1945559.2931743166)
서울특별시 송파구 올림픽로35길 10 B상가동 5층 506호 (신천동 파크리오),의원,127.113265047998,37.5203140390086,송파구,POINT (965825.6639299375 1946850.2633824018)
서울특별시 송파구 바람드리길 34 2층 (풍납동),의원,127.11946212242738,37.53754543264647,송파구,POINT (966381.0131757817 1948759.74689325)
서울특별시 송파구 백제고분로 91 LK 빌딩 3층 (잠실동),의원,127.07949103207,37.5086445885442,송파구,POINT (962835.3794196084 1945568.4164030196)
서울특별시 송파구 올림픽로35다길 42 601호 (신천동 한국루터회관),의원,127.1030682174,37.5152529828,송파구,POINT (964922.2350373516 1946292.5242986458)
서울특별시 송파구 가락로 113 (석촌동 34층),의원,127.10856053755924,37.50166721643714,송파구,POINT (965401.3358847892 1944783.238576404)
서울특별시 송파구 올림픽로 102 10층 (잠실동 서일빌딩),의원,127.0819617444,37.5114240302,송파구,POINT (963055.1121714748 1945875.8047143738)
서울특별시 송파구 백제고분로 503 유정빌딩 25층 (방이동),의원,127.11487735293976,37.51537183231128,송파구,POINT (965965.8933580737 1946301.3725362087)
서울특별시 송파구 양재대로60길 3-13 가락동 문산부인과 (가락동),의원,127.11715540396976,37.49892741699868,송파구,POINT (966159.7879558055 1944476.1511736403)
서울특별시 송파구 삼학사로 93 크로바빌딩 245층 (삼전동),의원,127.096885204202,37.5056738743427,송파구,POINT (964371.2728250693 1945232.1071379837)
서울특별시 송파구 오금로 306 2층 1호 (가락동 가락스타클래스),의원,127.1256706887,37.5032981984,송파구,POINT (966914.3983258621 1944958.0324153046)
서울특별시 송파구 충민로2길 28 (장지동 대진프라자 304호),의원,127.12744715831532,37.47718600487626,송파구,POINT (967059.9497927651 1942060.4423824018)
서울특별시 송파구 풍성로25길 41 (풍납동 2층),의원,127.12147524071128,37.5370000760506,송파구,POINT (966558.621188624 1948698.5250597785)
서울특별시 송파구 올림픽로45길 19 풍성빌딩 2층3층 (풍납동),의원,127.11584122352956,37.5270361809242,송파구,POINT (966056.357610141 1947595.11019373)
서울특별시 송파구 마천로 53 3층 (오금동),의원,127.12665444700588,37.50854459247224,송파구,POINT (967003.6586588939 1945539.7396486439)
서울특별시 송파구 오금로 506 (거여동 3층),의원,127.14486818779206,37.49284232909705,송파구,POINT (968606.8241938656 1943791.4491320318)
서울특별시 송파구 송파대로 562 3층 (신천동 한빛프라자삼성웰리스아파트),의원,127.0995443168922,37.51533068405214,송파구,POINT (964610.8553040072 1946302.464421392)
서울특별시 송파구 송이로 144 유진빌딩 3층 (가락동),의원,127.123900079395,37.4939203282553,송파구,POINT (966753.7426114373 1943918.245063319)
서울특별시 송파구 올림픽로 269 359층 (신천동 롯데캐슬골드),의원,127.10093181766976,37.51419066517243,송파구,POINT (964732.9358393068 1946175.4656006696)
서울특별시 송파구 마천로 29 2층3층 (방이동),의원,127.12424245537191,37.50953105696645,송파구,POINT (966790.9226756968 1945650.029922225)
서울특별시 송파구 올림픽로35길 10 (신천동),의원,127.11339664972752,37.5203207044683,송파구,POINT (965837.2961726347 1946850.9550737832)
서울특별시 송파구 송파대로 445 한솔병원 (석촌동),병원,127.1059147387532,37.50607824298996,송파구,POINT (965169.5265744528 1945273.5888204523)
서울특별시 송파구 백제고분로 463 웅산빌딩 2층 (방이동),의원,127.11255107053653,37.511903406087946,송파구,POINT (965758.7294412758 1945917.41703628)
서울특별시 송파구 올림픽로 130 (잠실동),의원,127.08499862857516,37.51137592638591,송파구,POINT (963323.4800012526 1945869.279813542)
서울특별시 송파구 백제고분로 349 가동 2층 (석촌동),의원,127.10495350322869,37.50453658052494,송파구,POINT (965083.8512589532 1945102.907711897)
서울특별시 송파구 올림픽로 106 (잠실동 5층),의원,127.08249227416874,37.51145879372431,송파구,POINT (963102.0160306724 1945879.4533274919)
서울특별시 송파구 오금로 410 봉규빌딩 5층 (가락동),의원,127.135434067417,37.4974357385,송파구,POINT (967774.8314593971 1944304.2444586372)
서울특별시 송파구 올림픽로 435 (신천동 파크리오상가A동 5층17호),의원,127.104971745978,37.5213592954462,송파구,POINT (965093.2994919271 1946969.2730621386)
서울특별시 송파구 삼전로 84 7층 (삼전동),의원,127.089703096961,37.5058328075827,송파구,POINT (963736.5665721663 1945252.4831756253)
서울특별시 송파구 마천로 41 4층 (방이동 수기빌딩),의원,127.1255129327,37.5090467756,송파구,POINT (966902.9927890112 1945595.8544574627)
서울특별시 송파구 오금로 543 6층 (거여동),의원,127.1456506627,37.493176782,송파구,POINT (968676.1338350624 1943828.2936943474)
서울특별시 송파구 동남로 236 (가락동 영빌딩 34층),의원,127.13351823174808,37.49753396657149,송파구,POINT (967605.526342888 1944315.7998514988)
서울특별시 송파구 양재대로 1222 (방이동),의원,127.13276352897756,37.51564082402556,송파구,POINT (967546.655010756 1946324.8954974848)
서울특별시 송파구 올림픽로35길 112 2동 323324호 (신천동 장미아파트 비상가),의원,127.101804927,37.5178814038,송파구,POINT (964811.8289295937 1946584.6026734186)
서울특별시 송파구 새말로8길 27 (문정동 3층),의원,127.1269481178,37.4802634946,송파구,POINT (967017.1785536432 1942402.04257363)
서울특별시 송파구 마천로 264 2층 3호 (거여동 흥일빌딩),의원,127.1461487221,37.4980812438,송파구,POINT (968722.20706723 1944372.2443339676)
서울특별시 송파구 송이로 87 4층 (가락동 동서울크리닉),의원,127.12079511342094,37.49834054649493,송파구,POINT (966481.2462836378 1944409.7394274129)
서울특별시 송파구 석촌호수로 160 (삼전동 4층),의원,127.09480355222112,37.50666702263055,송파구,POINT (964187.7626120516 1945343.080633523)
서울특별시 송파구 송파대로 345 1A동 5층 5007호일부5008호 (가락동 헬리오시티),의원,127.11184464939794,37.499351277986506,송파구,POINT (965690.5544067555 1944525.0984149321)
서울특별시 송파구 가락로 244 201호 (방이동 동원빌딩),의원,127.11819192109638,37.5098517101648,송파구,POINT (966256.3247829281 1945687.7568822694)
서울특별시 송파구 백제고분로 212 2층 (삼전동 아미빌딩),의원,127.09008775491664,37.50349184243076,송파구,POINT (963769.4328317147 1944992.620214401)
서울특별시 송파구 충민로2길 34 (장지동 북일프라자 301호),의원,127.12750870391184,37.47681709653847,송파구,POINT (967065.2296010097 1942019.4931222387)
